Price,Year,Power(HP),Mileage(KM),Description,Link,Fuel_type
9499000,2017,150,36440,VOLKSWAGEN PASSAT VIII 2.0 TDI Highline BMT DSG 36e.km!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tdi_highline_bmt_dsg_36ekm-18708962#sid=7cbb9126-51e0-4179-983e-1fee121db882,Dízel
9499999,2018,190,107000,VOLKSWAGEN PASSAT VIII 2.0 TDI BMT SCR Business 4Motion DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tdi_bmt_scr_business_4motion_dsg-18700544#sid=7cbb9126-51e0-4179-983e-1fee121db882,Dízel
9550000,2017,239,180000,VOLKSWAGEN PASSAT ALLTRACK 2.0 TDI BiTurbo SCR BMT DSG 4Motion SZ.KÖNYV LED NAVI BI-XENON HEAD-UP PANORÁMATETŐS 180E KM,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_alltrack/volkswagen_passat_alltrack_2.0_tdi_biturbo_scr_bmt_dsg_4motion_szkonyv_led_navi_bi-xenon_head-up_panoramatetos_180e_km-18578468#sid=7cbb9126-51e0-4179-983e-1fee121db882,Dízel
9580000,2019,150,72512,VOLKSWAGEN PASSAT 2.0 TDI BMT SCR Comfortline DSG7 Akár 3 Év garanciával,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_2.0_tdi_bmt_scr_comfortline_dsg7_akar_3_ev_garanciaval-18684295#sid=7cbb9126-51e0-4179-983e-1fee121db882,Dízel
9590000,2018,179,97500,VOLKSWAGEN PASSAT 1.8 TSI Comfortline BMT DSG LED.Bézs bőr.Navi.Kamera.Vonóhorog.Ülésfűtés.ÁFÁS,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_1.8_tsi_comfortline_bmt_dsg_ledbezs_bornavikameravonohorogulesfutesafas-17837811#sid=7cbb9126-51e0-4179-983e-1fee121db882,Benzin
9690000,2017,190,120647,VOLKSWAGEN PASSAT ALLTRACK 2.0 TDI SCR BMT DSG 4Motion Magyar. ÁFA-s,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_alltrack/volkswagen_passat_alltrack_2.0_tdi_scr_bmt_dsg_4motion_magyar_afa-s-18276404#sid=7cbb9126-51e0-4179-983e-1fee121db882,Dízel
9690000,2016,190,103909,VOLKSWAGEN PASSAT ALLTRACK 2.0 TDI SCR BMT DSG 4Motion 103Ekm!Magyar.vez.szervízkönyv!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_alltrack/volkswagen_passat_alltrack_2.0_tdi_scr_bmt_dsg_4motion_103ekmmagyarvezszervizkonyv-17918815#sid=7cbb9126-51e0-4179-983e-1fee121db882,Dízel
9699000,2018,150,104248,VOLKSWAGEN PASSAT VIII 2.0 TDI BMT SCR Highline DSG7 BMW GYŐR! GARANCIA!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tdi_bmt_scr_highline_dsg7_bmw_gyor_garancia-18252125#sid=7cbb9126-51e0-4179-983e-1fee121db882,Dízel
9780000,2018,156,179837,VOLKSWAGEN PASSAT VIII Variant 1.4 TSI GTE plug-in hibrid Ülésfűtés. bőrbelső. 360 fokos kamera. akár 3 év garancia!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_1.4_tsi_gte_plug-in_hibrid_ulesfutes_borbelso_360_fokos_kamera_akar_3_ev_garancia-18698910#sid=7cbb9126-51e0-4179-983e-1fee121db882,Hibrid (Benzin)
9788000,2019,150,89955,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI BMT SCR Highline DSG7 Magyarországi.1.Tulajdonostól,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_bmt_scr_highline_dsg7_magyarorszagi1tulajdonostol-18696373#sid=7cbb9126-51e0-4179-983e-1fee121db882,Dízel
9789000,2018,190,87013,VOLKSWAGEN PASSAT Variant 2.0 TDI BMT SCR Highline 4Motion DSG7,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_2.0_tdi_bmt_scr_highline_4motion_dsg7-18581847#sid=7cbb9126-51e0-4179-983e-1fee121db882,Dízel
9790000,2018,150,114602,VOLKSWAGEN PASSAT 2.0 TDI BMT SCR Highline DSG7 Magyar.Áfá-s.Garancia.Állófűtés. 4xülésfűtés. Panorámatető. LED. ACC,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_2.0_tdi_bmt_scr_highline_dsg7_magyarafa-sgaranciaallofutes_4xulesfutes_panoramateto_led_acc-18655081#sid=7cbb9126-51e0-4179-983e-1fee121db882,Dízel
9790000,2018,150,46682,VOLKSWAGEN PASSAT VIII 2.0 TDI Comfortline BMT DSG MAGYAR-1.TUL-LED-NAVI-Ü.FŰTÉS-TEMPOMAT-P.RADAR-46e.KM!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tdi_comfortline_bmt_dsg_magyar-1tul-led-navi-ufutes-tempomat-pradar-46ekm-18630690#sid=7cbb9126-51e0-4179-983e-1fee121db882,Dízel
9800000,2017,190,72500,VOLKSWAGEN PASSAT 2.0 TDI Highline SCR BMT DSG 4Motion,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_2.0_tdi_highline_scr_bmt_dsg_4motion-18647691#sid=7cbb9126-51e0-4179-983e-1fee121db882,Dízel
9800000,2018,150,50000,VOLKSWAGEN PASSAT VIII 2.0 TDI Highline BMT DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tdi_highline_bmt_dsg-18440815#sid=7cbb9126-51e0-4179-983e-1fee121db882,Dízel
9899000,2019,190,115413,VOLKSWAGEN PASSAT VIII 2.0 TDI BMT SCR Highline DSG7 BMW GYŐR! MAGYAR! ÁFÁS!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tdi_bmt_scr_highline_dsg7_bmw_gyor_magyar_afas-18662100#sid=7cbb9126-51e0-4179-983e-1fee121db882,Dízel
9900000,2018,190,87500,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI Highline SCR BMT DSG 4Motion 1év GARANCIA-87.500KM,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_highline_scr_bmt_dsg_4motion_1ev_garancia-87.500km-18661297#sid=7cbb9126-51e0-4179-983e-1fee121db882,Dízel
10250000,2018,150,46516,VOLKSWAGEN PASSAT VIII 2.0 TDI BMT SCR Business DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tdi_bmt_scr_business_dsg-18667288#sid=7cbb9126-51e0-4179-983e-1fee121db882,Dízel
10290000,2020,150,43305,VOLKSWAGEN PASSAT 2.0 TDI SCR Business DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_2.0_tdi_scr_business_dsg-18711144#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
10290000,2019,190,135042,VOLKSWAGEN PASSAT ALLTRACK 2.0 TDI BMT SCR 4Motion DSG7 ÁFÁS! Magyarországi! Vonóhorog!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_alltrack/volkswagen_passat_alltrack_2.0_tdi_bmt_scr_4motion_dsg7_afas_magyarorszagi_vonohorog-18484554#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
10390000,2018,179,95500,VOLKSWAGEN PASSAT Variant 1.8 TSI Comfortline BMT DSG R-Line.LED.Félbőr.Navi.Kamera.Vonóhorog.Ülésfűtés.ÁFÁS,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_1.8_tsi_comfortline_bmt_dsg_r-lineledfelbornavikameravonohorogulesfutesafas-17837885#sid=58e21874-804e-4193-a27b-82bae6ff567d,Benzin
10480000,2017,156,64000,VOLKSWAGEN PASSAT VIII 1.4 TSI GTE plug-in hibrid,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_1.4_tsi_gte_plug-in_hibrid-18552484#sid=58e21874-804e-4193-a27b-82bae6ff567d,Hibrid (Benzin)
10490000,2019,190,129500,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI Elegance DSG Virtual led navi új modell,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_elegance_dsg_virtual_led_navi_uj_modell-18708876#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
10490000,2018,190,109898,VOLKSWAGEN PASSAT Alltrack 2.0 TDI BMT SCR 4Motion DSG7 Acc/Panoráma/Led ÁFÁS,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_alltrack_2.0_tdi_bmt_scr_4motion_dsg7_acc_panorama_led_afas-17462742#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
10490000,2019,150,65252,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI BMT SCR Business DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_bmt_scr_business_dsg-16659977#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
10590000,2018,190,128870,VOLKSWAGEN PASSAT 2.0 TDI BMT SCR Highline 4Motion DSG7 Magyar.Áfá-s.Sérülésmentes.Garancia.NAVI.LED.R-Line.Napfénytető,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_2.0_tdi_bmt_scr_highline_4motion_dsg7_magyarafa-sserulesmentesgarancianaviledr-linenapfenyteto-18653585#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
10590000,2018,190,61112,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI BMT SCR Highline DSG7 MO-i gépjármű/Garantált 62e km/Első tulajtól/NAVI/Digit klíma/ÁFÁ-S/Garancia,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_bmt_scr_highline_dsg7_mo-i_gepjarmu_garantalt_62e_km_elso_tulajtol_navi_digit_klima_afa-s_garancia-18450574#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
10590000,2018,150,86000,VOLKSWAGEN PASSAT 2.0 TDI BMT SCR Highline DSG7 R-Line.LED.Világos félbőr.Navi.Kamera.Vonóhorog.Masszázsülés.Ülésfűtés.ÁFÁS,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_2.0_tdi_bmt_scr_highline_dsg7_r-lineledvilagos_felbornavikameravonohorogmasszazsulesulesfutesafas-17838012#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
10595000,2018,190,103100,VOLKSWAGEN PASSAT Alltrack 2.0 TDI BMT SCR 4Motion DSG7 BŐR-LED-1.Tulaj-Magyar-Szervizkönyv,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_alltrack_2.0_tdi_bmt_scr_4motion_dsg7_bor-led-1tulaj-magyar-szervizkonyv-18698695#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
10595000,2018,190,102500,VOLKSWAGEN PASSAT ALLTRACK 2.0 TDI BMT SCR 4Motion DSG7 Bőr-Led-1.Tulaj-Magyar-Szervizkönyv,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_alltrack/volkswagen_passat_alltrack_2.0_tdi_bmt_scr_4motion_dsg7_bor-led-1tulaj-magyar-szervizkonyv-18698662#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
10885000,2017,179,59000,VOLKSWAGEN PASSAT Variant 1.8 TSI Comfortline BMT R-Line Highline Magánszemélytől eladó,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_1.8_tsi_comfortline_bmt_r-line_highline_maganszemelytol_elado-18687185#sid=58e21874-804e-4193-a27b-82bae6ff567d,Benzin
10890000,2016,156,130999,VOLKSWAGEN PASSAT VIII Variant 1.4 TSI GTE plug-in hibrid DYNAUDIO. TOLATÓKAMERA. HOLTTÉRFIGYELŐ. LED2. SÁVTARTÓ,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_1.4_tsi_gte_plug-in_hibrid_dynaudio_tolatokamera_holtterfigyelo_led2_savtarto-18562414#sid=58e21874-804e-4193-a27b-82bae6ff567d,Hibrid (Benzin)
10900000,2020,150,172900,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI SCR Elegance DSG LED! NAVI! ADAP.TEMPOMAT! T.KAMERA! SÁVTARTÓ! P.RADAR! ALCANTARA BŐR!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_scr_elegance_dsg_led_navi_adaptempomat_tkamera_savtarto_pradar_alcantara_bor-18707676#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
10990000,2020,150,72886,VOLKSWAGEN PASSAT VIII 2.0 TDI SCR Business DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tdi_scr_business_dsg-18672687#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
10990000,2020,190,191971,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI Business DSG 190LE-LED-Mátrix-ACC-Sávtartó-360kamera-Üfűtés-Vhorog-Szkönyv-2 szett kerék-ÁFÁS,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_business_dsg_190le-led-matrix-acc-savtarto-360kamera-ufutes-vhorog-szkonyv-2_szett_kerek-afas-18604658#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
10999900,2020,150,65100,VOLKSWAGEN PASSAT VIII 2.0 TDI SCR Elegance DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tdi_scr_elegance_dsg-18711140#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
11090000,2020,150,59056,VOLKSWAGEN PASSAT VIII 2.0 TDI SCR Business DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tdi_scr_business_dsg-18711121#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
11090000,2020,150,57829,VOLKSWAGEN PASSAT 2.0 TDI SCR Business DSG ÁFÁS!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_2.0_tdi_scr_business_dsg_afas-18680684#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
11090000,2020,150,58198,VOLKSWAGEN PASSAT 2.0 TDI SCR Business DSG ÁFÁS!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_2.0_tdi_scr_business_dsg_afas-18680680#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
11090000,2020,150,50201,VOLKSWAGEN PASSAT 2.0 TDI SCR Business DSG ÁFÁS!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_2.0_tdi_scr_business_dsg_afas-18680669#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
11290000,2020,150,50928,VOLKSWAGEN PASSAT VIII 2.0 TDI SCR Business DSG Magyar.Áfa-s számla,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tdi_scr_business_dsg_magyarafa-s_szamla-18663699#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
11390000,2020,150,57296,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI SCR Business DSG ÁFA-s. gyári garanciális,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_scr_business_dsg_afa-s_gyari_garancialis-18682636#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
11590000,2020,150,40387,VOLKSWAGEN PASSAT Variant 2.0 TDI SCR Business DSG ÁFÁS!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_2.0_tdi_scr_business_dsg_afas-18680743#sid=58e21874-804e-4193-a27b-82bae6ff567d,Dízel
11590000,2020,150,41797,VOLKSWAGEN PASSAT Variant 2.0 TDI SCR Business DSG ÁFÁS!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_2.0_tdi_scr_business_dsg_afas-18680728#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
11700000,2020,150,21000,VOLKSWAGEN PASSAT 2.0 TDI SCR Business DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_2.0_tdi_scr_business_dsg-18026493#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
11799000,2020,150,69198,VOLKSWAGEN PASSAT VIII 2.0 TDI SCR Elegance DSG 69e.km!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tdi_scr_elegance_dsg_69ekm-18661745#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
11995000,2018,190,62400,VOLKSWAGEN PASSAT Variant 2.0 TDI BMT SCR Highline 4Motion DSG7,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_2.0_tdi_bmt_scr_highline_4motion_dsg7-18706052#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
12190000,2021,150,56606,VOLKSWAGEN PASSAT 2.0 TDI SCR Business DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_2.0_tdi_scr_business_dsg-18711135#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
12190000,2021,150,54325,VOLKSWAGEN PASSAT 2.0 TDI SCR Business DSG,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_2.0_tdi_scr_business_dsg-18702092#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
12190000,2021,150,59434,VOLKSWAGEN PASSAT 2.0 TDI SCR Business DSG ÁFÁS!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_2.0_tdi_scr_business_dsg_afas-18680708#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
12190000,2021,150,67500,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI SCR Business ÁFÁS+1.TULAJ+S.MENTES+GARANTÁLT KM+VEZETETT SZ.KÖNYV+4 ÉV/200000KM GARANCIA,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_scr_business_afas_plusz_1tulaj_plusz_smentes_plusz_garantalt_km_plusz_vezetett_szkonyv_plusz_4_ev_200000km_garancia-18676234#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
12199999,2017,218,90500,VOLKSWAGEN PASSAT 1.4 TSI GTE plug-in hibrid ÁFÁS,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_1.4_tsi_gte_plug-in_hibrid_afas-18630025#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Hibrid (Benzin)
12390000,2021,150,50757,VOLKSWAGEN PASSAT VIII 2.0 TDI SCR Elegance DSG Magyar.Áfa-s számla,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tdi_scr_elegance_dsg_magyarafa-s_szamla-18660075#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
12488000,2018,239,81909,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI Highline SCR BMT DSG 4Motion R-Line 240LE Magyarországi.Végig szervizelt,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_highline_scr_bmt_dsg_4motion_r-line_240le_magyarorszagivegig_szervizelt-18576829#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
12490000,2021,150,40500,VOLKSWAGEN PASSAT VIII 2.0 TDI SCR Elegance DSG ÁFA-s AZONNAL ÁTVEHETŐ,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tdi_scr_elegance_dsg_afa-s_azonnal_atveheto-18709495#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
12490000,2020,150,64043,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI SCR Business DSG LED-Panoráma-ACC-Sávtartó-T.kamera-Üfűtés-Szkönyv-2 szett kerék-Sz.könyv-ÁFÁS,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_scr_business_dsg_led-panorama-acc-savtarto-tkamera-ufutes-szkonyv-2_szett_kerek-szkonyv-afas-18686649#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
12499999,2020,150,55000,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI SCR Elegance DSG FULL EXTRA.FRISS MŰSZAKI,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_scr_elegance_dsg_full_extrafriss_muszaki-18719794#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
12590000,2021,150,55033,VOLKSWAGEN PASSAT Variant 2.0 TDI SCR Business DSG ÁFÁS!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_2.0_tdi_scr_business_dsg_afas-18680751#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
12690000,2019,190,88990,VOLKSWAGEN PASSAT VIII 2.0 TDI BMT SCR Business 4Motion DSG R-LINE-MAGYAR-1.TUL-LED-NAVI-APP-BŐR-MEMO-HUD-KAMERA!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_2.0_tdi_bmt_scr_business_4motion_dsg_r-line-magyar-1tul-led-navi-app-bor-memo-hud-kamera-18699926#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
12790000,2021,150,47000,VOLKSWAGEN PASSAT Variant 2.0 TDI SCR Business DSG ÁFÁS!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_2.0_tdi_scr_business_dsg_afas-18680717#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
12990000,2020,190,41000,VOLKSWAGEN PASSAT 2.0 TDI Elegance DSG ÁFÁ-S. MAGYARORSZÁGI. VEZETETT SZERVIZKÖNYV.SÉRÜLÉSMENTES,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_2.0_tdi_elegance_dsg_afa-s_magyarorszagi_vezetett_szervizkonyvserulesmentes-18707323#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
12990000,2021,150,27512,VOLKSWAGEN PASSAT Variant 2.0 TDI SCR Business DSG ÁFA- s számla !,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_2.0_tdi_scr_business_dsg_afa-_s_szamla-18699956#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
12990000,2018,190,67000,VOLKSWAGEN PASSAT Alltrack 2.0 TDI BMT SCR 4Motion DSG7 Összkerékhajtás.LED.Bőr.Üvegtető.Navi.Kamera.Szélvédő/Ülésfűtés.ÁFÁS,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_alltrack_2.0_tdi_bmt_scr_4motion_dsg7_osszkerekhajtasledboruvegtetonavikameraszelvedo_ulesfutesafas-17838072#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
13000000,2019,150,61000,VOLKSWAGEN PASSAT Variant 2.0 TDI BMT SCR Comfortline DSG7,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_2.0_tdi_bmt_scr_comfortline_dsg7-18666848#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
13299999,2018,218,39793,VOLKSWAGEN PASSAT 1.4 TSI GTE Plug-In-Hybrid ÁFÁS,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_1.4_tsi_gte_plug-in-hybrid_afas-18629780#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Hibrid (Benzin)
13399999,2019,190,49980,VOLKSWAGEN PASSAT 2.0 TDI BMT SCR Highline 4Motion DSG7 Kamera/Led/Navi/Acc ÁFÁS,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_2.0_tdi_bmt_scr_highline_4motion_dsg7_kamera_led_navi_acc_afas-17768081#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
13490000,2019,190,64417,VOLKSWAGEN PASSAT 2.0 TDI Elegance DSG ÁFÁ-S,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_2.0_tdi_elegance_dsg_afa-s-15310897#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
13499000,2018,190,78000,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI Highline SCR BMT DSG 4Motion Mo-i. R-LINE. 190Hp. 78.000 KM. IGAZI RITKASÁG!!!,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_highline_scr_bmt_dsg_4motion_mo-i_r-line_190hp_78.000_km_igazi_ritkasag-18360868#sid=d74588a4-38c4-4cc9-9ce8-c7a7a45e5e17,Dízel
13499250,2019,190,72505,VOLKSWAGEN PASSAT Variant 2.0 TDI Elegance DSG ÁFÁ-s,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_2.0_tdi_elegance_dsg_afa-s-15064689#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Dízel
13590000,2019,190,76771,VOLKSWAGEN PASSAT VIII Variant 2.0 TDI Business 4Motion DSG R-Design. Dynaudio. magyarországi. garanciális. 27% ÁFA. Active Info 19-es alufe,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat_viii/volkswagen_passat_viii_variant_2.0_tdi_business_4motion_dsg_r-design_dynaudio_magyarorszagi_garancialis_27_afa_active_info_19-es_alufe-18376938#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Dízel
13720000,2019,150,45000,VOLKSWAGEN PASSAT Variant 2.0 TDI BMT SCR Highline DSG7 Panoráma/Vonóhorog/Masszázs/NAVI/LED/WIFI/ÁFA-s,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_2.0_tdi_bmt_scr_highline_dsg7_panorama_vonohorog_masszazs_navi_led_wifi_afa-s-18474135#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Dízel
13860000,2019,190,44000,VOLKSWAGEN PASSAT Variant 2.0 TDI BMT SCR Highline DSG7 Panoráma/Vonóhorog/Állófűtés/NAVI/LED/ÁFA-s,https://www.hasznaltauto.hu/szemelyauto/volkswagen/passat/volkswagen_passat_variant_2.0_tdi_bmt_scr_highline_dsg7_panorama_vonohorog_allofutes_navi_led_afa-s-18474168#sid=c3ccd41d-c3fa-4d0c-94e0-abad85e900e2,Dízel
